antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.04897982511287649,0.05629536491970052,0.02777619020403498,0.5670945157526255,10.073556083374303,1.0,0.025018853075602487,2.179932270252875,0.9471199598369738,0.3584070796460177,0.5412701515336535,0.530247765490526
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.05629536491970052,0.04897982511287649,0.02777619020403498,0.49340101522842644,10.073556083374303,1.0,0.025018853075602487,1.8772642730737814,0.9544619750295085,0.3584070796460177,0.4673099497266693,0.530247765490526
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04726524547065211,0.04977996227924787,0.023661199062696463,0.5006045949214026,10.056347413708131,1.0,0.02130833692604801,1.9027408503512397,0.9452371844471685,0.3224299065420561,0.4744423551870433,0.48796016198423753
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04977996227924787,0.04726524547065211,0.023661199062696463,0.47531572904707237,10.056347413708131,1.0,0.02130833692604801,1.8158248822649061,0.9477387143470648,0.3224299065420561,0.449286101447908,0.48796016198423753
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),frozenset({'PACK 20 ENGLISH ROSE PAPER NAPKINS'}),0.03989255300908727,0.025375778704920842,0.010173172543864663,0.2550143266475645,10.049517282325308,1.0,0.00916086794673174,1.3082455893537794,0.9379082890835528,0.18464730290456433,0.2356175261451027,0.3279576137742327
frozenset({'PACK 20 ENGLISH ROSE PAPER NAPKINS'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),0.025375778704920842,0.03989255300908727,0.010173172543864663,0.4009009009009009,10.049517282325306,1.0,0.00916086794673174,1.602585362646486,0.9239383890409081,0.18464730290456433,0.376008278056019,0.3279576137742327
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.01748871235068869,0.05412356403954964,0.00948734068697491,0.5424836601307189,10.023058713101571,1.0,0.008540789244093148,2.06741563859927,0.9162541621316282,0.15271389144434222,0.5163043263629721,0.3588870254191081
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",0.05412356403954964,0.01748871235068869,0.00948734068697491,0.17529039070749733,10.023058713101571,1.0,0.008540789244093148,1.1913421119128011,0.9517417100425875,0.15271389144434222,0.1606105500674237,0.3588870254191081
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.020517803051951763,0.05841001314511059,0.01200205749557067,0.584958217270195,10.014690731483956,1.0,0.010803612349597376,2.26866312269064,0.9190026062940053,0.17933390264731,0.5592117710213416,0.3952188346624948
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",0.05841001314511059,0.020517803051951763,0.01200205749557067,0.20547945205479454,10.014690731483956,1.0,0.010803612349597376,1.232796558227716,0.9559858371269601,0.17933390264731,0.18883615197822035,0.3952188346624948
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.019088986683431446,0.0454363605189461,0.008630050865862719,0.4520958083832335,9.950088502240801,1.0,0.007762716784972966,1.7422090469217049,0.9170030401915717,0.15439672801635992,0.4260160674937993,0.3210164576507362
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI'})",0.0454363605189461,0.019088986683431446,0.008630050865862719,0.18993710691823898,9.950088502240801,1.0,0.007762716784972966,1.210907229171851,0.9423136857147615,0.15439672801635992,0.17417290448921677,0.3210164576507362
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017260101731725437,0.05332342687317826,0.009144424758530034,0.5298013245033113,9.935620337443128,1.0,0.008224056986014755,2.013354402002114,0.9151475719685954,0.1488372093023256,0.5033164558581524,0.35064557114768996
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG WOODLAND'})",0.05332342687317826,0.017260101731725437,0.009144424758530034,0.1714898177920686,9.935620337443128,1.0,0.008224056986014755,1.1861530725540752,0.9500098104322627,0.1488372093023256,0.15693849036974844,0.35064557114768996
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",0.05332342687317826,0.016631422529576497,0.008744356175344345,0.1639871382636656,9.860078894155867,1.0,0.007857511732291543,1.1762601061280835,0.9491952782078781,0.14285714285714285,0.14984789946526542,0.34488016706997715
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.016631422529576497,0.05332342687317826,0.008744356175344345,0.5257731958762887,9.860078894155865,1.0,0.007857511732291543,1.9962527737674285,0.9137783673274028,0.14285714285714285,0.49906143493403904,0.34488016706997715
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03846373664056695,0.05412356403954964,0.020517803051951763,0.5334323922734027,9.85582530898387,1.0,0.018436008538685666,2.0273084121063154,0.934480785507373,0.28469468675654247,0.5067351400367206,0.45626213066679633
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05412356403954964,0.03846373664056695,0.020517803051951763,0.37909186906019005,9.85582530898387,1.0,0.018436008538685666,1.5485966690499715,0.9499519477568606,0.28469468675654247,0.3542540675788246,0.45626213066679633
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02028919243298851,0.04395039149568498,0.008744356175344345,0.4309859154929578,9.806190589571237,1.0,0.007852638224783211,1.680186193163524,0.9166211033863241,0.15756951596292482,0.4048278672513321,0.31497280169966485
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.04395039149568498,0.02028919243298851,0.008744356175344345,0.1989596879063719,9.806190589571237,1.0,0.007852638224783211,1.2230480698360906,0.9393064893740057,0.15756951596292482,0.18237064865813726,0.31497280169966485
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019546207921357948,0.05332342687317826,0.010058867234383036,0.5146198830409356,9.650915427188908,1.0,0.009016596445640568,1.9503818554781507,0.9142530669563604,0.16014558689717925,0.4872798897348014,0.35162934130610557
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})",0.05332342687317826,0.019546207921357948,0.010058867234383036,0.18863879957127544,9.650915427188908,1.0,0.009016596445640568,1.208406060778564,0.9468734220983074,0.16014558689717925,0.17246360105500474,0.35162934130610557
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.018917528719209008,0.04977996227924787,0.00908727210378922,0.48036253776435045,9.649716789050332,1.0,0.008145558237730407,1.828621119102145,0.9136540931796581,0.15244487056567593,0.4531398606557705,0.3314556661267217
frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})",0.04977996227924787,0.018917528719209008,0.00908727210378922,0.18254879448909297,9.64971678905033,1.0,0.008145558237730407,1.2001725175359115,0.9433288923085535,0.15244487056567593,0.16678645328997202,0.3314556661267217
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.034177287535006,0.04040692690175458,0.013316568554609361,0.3896321070234114,9.642705766037666,1.0,0.011935569395482126,1.572155226610276,0.9280115871447305,0.21735074626865672,0.36393049294750623,0.3595968173023705
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04040692690175458,0.034177287535006,0.013316568554609361,0.32956152758132956,9.642705766037665,1.0,0.011935569395482126,1.4405836660606555,0.9340362007837284,0.21735074626865672,0.3058369162725915,0.3595968173023705
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017260101731725437,0.05332342687317826,0.00885866148482597,0.5132450331125828,9.62513220189803,1.0,0.00793829371231069,1.9448729597571444,0.9118438405763115,0.14351851851851852,0.4858275986700593,0.33968789704932467
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})",0.05332342687317826,0.017260101731725437,0.00885866148482597,0.16613076098606644,9.62513220189803,1.0,0.00793829371231069,1.1785299808281493,0.9465802245055347,0.14351851851851852,0.1514853111354001,0.33968789704932467
frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.023318283134251588,0.04126421672286678,0.009258730068011659,0.3970588235294117,9.622352126446144,1.0,0.008296519379154732,1.5900983722645134,0.9174691105172701,0.16735537190082644,0.3711080915227491,0.31071777741567536
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'CHOCOLATE THIS WAY METAL SIGN'}),0.04126421672286678,0.023318283134251588,0.009258730068011659,0.22437673130193903,9.622352126446144,1.0,0.008296519379154732,1.2592217849590541,0.9346426008721092,0.16735537190082644,0.20585872008836253,0.31071777741567536
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017088643767503,0.052523289706806885,0.008630050865862719,0.5050167224080268,9.615100752963269,1.0,0.007732499078565738,1.9141590295788158,0.9115745015784216,0.14151827553889407,0.47757736711142745,0.33466287698203295
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",0.052523289706806885,0.017088643767503,0.008630050865862719,0.16430903155603915,9.615100752963269,1.0,0.007732499078565738,1.176166062991751,0.9456664421610383,0.14151827553889407,0.14977992354552955,0.33466287698203295
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03051951763159399,0.052523289706806885,0.015374064125278619,0.5037453183520599,9.590894271170828,1.0,0.013771078659002407,1.909254955836095,0.9239324074461648,0.22719594594594592,0.47623548288128803,0.39822739258190587
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.052523289706806885,0.03051951763159399,0.015374064125278619,0.29270946681175186,9.590894271170828,1.0,0.013771078659002407,1.3706962512254846,0.9453893972438951,0.22719594594594592,0.2704437623536652,0.39822739258190587
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.020517803051951763,0.04726524547065211,0.009258730068011659,0.4512534818941504,9.547257766265961,1.0,0.008288951070242663,1.7362019130763242,0.9140113875886233,0.158203125,0.42403012433724946,0.3235711182143061
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",0.04726524547065211,0.020517803051951763,0.009258730068011659,0.1958887545344619,9.54725776626596,1.0,0.008288951070242663,1.2180928975579486,0.9396716952905716,0.158203125,0.17904455234505076,0.3235711182143061
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02617591587129222,0.052523289706806885,0.013030805280905298,0.49781659388646293,9.478016260317128,1.0,0.011655960068256413,1.8867144926707935,0.9185362167082122,0.19843342036553524,0.4699781000863459,0.3729561750716319
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.052523289706806885,0.02617591587129222,0.013030805280905298,0.24809575625680086,9.478016260317128,1.0,0.011655960068256413,1.2951437529873842,0.9440788150857297,0.19843342036553524,0.2278849373334846,0.3729561750716319
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.017831628279133566,0.05412356403954964,0.009144424758530034,0.5128205128205129,9.474995261690088,1.0,0.008179313483434904,1.941535842234609,0.9106982833866744,0.14558689717925385,0.48494383763265947,0.3408875531367612
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",0.05412356403954964,0.017831628279133566,0.009144424758530034,0.1689545934530095,9.474995261690088,1.0,0.008179313483434904,1.1818468208636093,0.9456404833836857,0.14558689717925385,0.1538666582279492,0.3408875531367612
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020517803051951763,0.05332342687317826,0.0103446305080871,0.5041782729805014,9.455098866387818,1.0,0.009250550937448077,1.9093083693962305,0.9129690797291277,0.16291629162916293,0.47625013537429567,0.34908806467888953
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY'})",0.05332342687317826,0.020517803051951763,0.0103446305080871,0.1939978563772776,9.455098866387816,1.0,0.009250550937448077,1.215235225734746,0.9446066220959786,0.16291629162916293,0.1771140444061866,0.34908806467888953
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.057038349431331084,0.01834600217180088,0.009887409270160599,0.17334669338677355,9.44874484170834,1.0,0.008840983587617462,1.187503866463688,0.9482526003502754,0.15095986038394416,0.15789747870216447,0.3561437516778104
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.01834600217180088,0.057038349431331084,0.009887409270160599,0.5389408099688473,9.448744841708338,1.0,0.008840983587617462,2.0452073637333963,0.9108767846517929,0.15095986038394416,0.511052024487843,0.3561437516778104
frozenset({'WICKER STAR '}),frozenset({'HEART OF WICKER LARGE'}),0.025375778704920842,0.05629536491970052,0.013488026518831799,0.5315315315315315,9.441834728129145,1.0,0.012059487796516714,2.0144464325752547,0.9173672906104299,0.1978206202849958,0.5035857078008241,0.3855627200804866
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WICKER STAR '}),0.05629536491970052,0.025375778704920842,0.013488026518831799,0.23959390862944163,9.441834728129145,1.0,0.012059487796516714,1.2817154312091497,0.9474239587439234,0.1978206202849958,0.21979561480615378,0.3855627200804866
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.034177287535006,0.04040692690175458,0.013030805280905298,0.38127090301003347,9.43578074959909,1.0,0.011649806121778064,1.550909885710137,0.925656869554204,0.21169916434540392,0.35521721202897893,0.35188014740317797
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04040692690175458,0.034177287535006,0.013030805280905298,0.3224893917963225,9.43578074959909,1.0,0.011649806121778064,1.425546258272966,0.931666196461971,0.21169916434540392,0.2985145208746231,0.35188014740317797
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03846373664056695,0.04395039149568498,0.015888438017945934,0.4130757800891531,9.398682606267764,1.0,0.014197941734206094,1.6289149025908964,0.9293483187772178,0.2388316151202749,0.38609438810496843,0.38729211631245686
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04395039149568498,0.03846373664056695,0.015888438017945934,0.3615084525357607,9.398682606267764,1.0,0.014197941734206094,1.5059498707197638,0.9346817381102293,0.2388316151202749,0.33596727258786285,0.38729211631245686
"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.018403154826541694,0.05332342687317826,0.009201577413270847,0.5,9.37674169346195,1.0,0.008220258132641973,1.8933531462536435,0.9101018922852984,0.14716636197440586,0.4718365129195846,0.3362808145766345
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG RED SPOTTY'})",0.05332342687317826,0.018403154826541694,0.009201577413270847,0.17256162915326903,9.37674169346195,1.0,0.008220258132641973,1.1863081043352806,0.9436730258391691,0.14716636197440586,0.15704866522822405,0.3362808145766345
frozenset({'BATH BUILDING BLOCK WORD'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.01617420129165,0.06498256844030405,0.009830256615419787,0.607773851590106,9.352875181417842,1.0,0.008779215473017887,2.3838732714539996,0.9077633537872095,0.13782051282051283,0.5805146137696874,0.37952456871501783
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'BATH BUILDING BLOCK WORD'}),0.06498256844030405,0.01617420129165,0.009830256615419787,0.15127528583992966,9.352875181417842,1.0,0.008779215473017887,1.1591812778563668,0.9551490447489623,0.13782051282051283,0.1373221608191733,0.37952456871501783
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.028233411441961478,0.052523289706806885,0.013830942447276676,0.4898785425101215,9.326882326767786,1.0,0.012348030798699058,1.8573551384318947,0.9187216840197865,0.20666097352690008,0.4616000035166845,0.3766041243562577
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.052523289706806885,0.028233411441961478,0.013830942447276676,0.2633297062023939,9.326882326767786,1.0,0.012348030798699058,1.3191336704355057,0.9422743873439758,0.20666097352690008,0.2419267111346989,0.3766041243562577
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.022460993313139395,0.04726524547065211,0.009887409270160599,0.4402035623409669,9.31347246708573,1.0,0.00882578490770039,1.7019307205910623,0.913138663436738,0.1652340019102197,0.4124320174133112,0.32469670257314365
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",0.04726524547065211,0.022460993313139395,0.009887409270160599,0.20918984280532044,9.31347246708573,1.0,0.00882578490770039,1.2361234839908772,0.9369120395574067,0.1652340019102197,0.19101933346379163,0.32469670257314365
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.023661199062696463,0.05332342687317826,0.01160198891238498,0.49033816425120774,9.195548617259787,1.0,0.010340292694433572,1.8574601956137637,0.9128508767250247,0.17744755244755245,0.461630455198224,0.3539579352874474
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI  DESIGN '})",0.05332342687317826,0.023661199062696463,0.01160198891238498,0.21757770632368703,9.195548617259787,1.0,0.010340292694433572,1.2478412346226084,0.9414532436062302,0.17744755244755245,0.19861599997339766,0.3539579352874474
frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0202320397782477,0.05841001314511059,0.010859004400754414,0.5367231638418078,9.188889625968798,1.0,0.009677250691354566,2.0324564350404315,0.9095754903796854,0.16020236087689715,0.5079845340054696,0.3613165721361681
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'SET OF 36 TEATIME PAPER DOILIES'}),0.05841001314511059,0.0202320397782477,0.010859004400754414,0.18590998043052837,9.188889625968798,1.0,0.009677250691354566,1.2035130472916236,0.9464553949365068,0.16020236087689715,0.16909916161657557,0.3613165721361681
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03846373664056695,0.04726524547065211,0.016688575184317312,0.4338781575037147,9.179644645516925,1.0,0.0148705772302824,1.682914671386486,0.9267079726287952,0.24172185430463575,0.4057928087488,0.39348079580143414
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04726524547065211,0.03846373664056695,0.016688575184317312,0.3530834340991536,9.179644645516925,1.0,0.0148705772302824,1.4863373641088806,0.9352690420819947,0.24172185430463575,0.3272052333828394,0.39348079580143414
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03291992913070812,0.05600960164599646,0.01691718580328056,0.513888888888889,9.175014172335603,1.0,0.015073353686455165,1.941923105185379,0.9213387490676067,0.23492063492063492,0.4850465513645874,0.40796485260770976
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.05600960164599646,0.03291992913070812,0.01691718580328056,0.30204081632653057,9.175014172335601,1.0,0.015073353686455165,1.3855825576782252,0.9438743702229807,0.23492063492063492,0.2782819078816444,0.40796485260770976
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.038692347259530205,0.04726524547065211,0.016745727839058124,0.43279172821270306,9.15665884950141,1.0,0.014916924548000716,1.6796912208759596,0.9266438864832619,0.24194880264244428,0.4046524816159367,0.393542176077331
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.04726524547065211,0.038692347259530205,0.016745727839058124,0.3542926239419589,9.15665884950141,1.0,0.014916924548000716,1.4887667206299036,0.9349820138361407,0.24194880264244428,0.32830309400192953,0.393542176077331
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG STRAWBERRY'}),0.022918214551065897,0.04795107732754186,0.010001714579642225,0.43640897755610975,9.101129773896606,1.0,0.008902761501494869,1.6892549468657332,0.9110020723310382,0.1643192488262911,0.4080230448012518,0.322495311185683
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG TOYS '}),0.04795107732754186,0.022918214551065897,0.010001714579642225,0.20858164481525626,9.101129773896606,1.0,0.008902761501494869,1.2345958102283972,0.9349556626588682,0.1643192488262911,0.190018310676915,0.322495311185683
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.01811739155283763,0.05412356403954964,0.008915814139566783,0.4921135646687697,9.092408702227521,1.0,0.00793523633762718,1.8623778273258558,0.906440479388675,0.14079422382671478,0.4630520266470975,0.32842214664272695
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.05412356403954964,0.01811739155283763,0.008915814139566783,0.16473072861668425,9.092408702227521,1.0,0.00793523633762718,1.175528230340661,0.940945464404679,0.14079422382671478,0.149318600617353,0.32842214664272695
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04040692690175458,0.04126421672286678,0.015145453506315368,0.37482319660537483,9.083492342111139,1.0,0.01347809331753633,1.5335434361469076,0.927382876150449,0.22766323024054985,0.3479154379138148,0.37092960384285356
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.04126421672286678,0.04040692690175458,0.015145453506315368,0.36703601108033235,9.083492342111139,1.0,0.01347809331753633,1.5160310695337704,0.9282121305851587,0.22766323024054985,0.34038291160646666,0.37092960384285356
frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.018860376064468193,0.05841001314511059,0.010001714579642225,0.5303030303030304,9.078974678289748,1.0,0.008900079765794908,2.0046754558846036,0.9069610298829148,0.1486830926083263,0.5011661378580955,0.3507679535076796
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.05841001314511059,0.018860376064468193,0.010001714579642225,0.17123287671232879,9.078974678289748,1.0,0.008900079765794908,1.1838544222693195,0.9450561456752655,0.1486830926083263,0.1553015462128279,0.3507679535076796
frozenset({'NO SINGING METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.03314853974967137,0.04126421672286678,0.012402126078756359,0.3741379310344828,9.066885566911836,1.0,0.011034277550479355,1.5318643369166318,0.9202122370837941,0.20000000000000004,0.3472006783493499,0.33734597382749065
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04126421672286678,0.03314853974967137,0.012402126078756359,0.3005540166204986,9.066885566911834,1.0,0.011034277550479355,1.3823104045559151,0.928001813099645,0.20000000000000004,0.27657348399886883,0.33734597382749065
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",0.04395039149568498,0.022460993313139395,0.008915814139566783,0.20286085825747724,9.031695768272467,1.0,0.007928644690072343,1.2263091291063553,0.9301597045947835,0.15506958250497016,0.18454492732291158,0.2999037115714867
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.022460993313139395,0.04395039149568498,0.008915814139566783,0.3969465648854962,9.031695768272465,1.0,0.007928644690072343,1.5853480849881678,0.9097118532776859,0.15506958250497016,0.36922369953380724,0.2999037115714867
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.04977996227924787,0.03846373664056695,0.017260101731725437,0.3467278989667049,9.014410175661867,1.0,0.01534537837263909,1.471877127216285,0.9356427696825286,0.24315619967793878,0.3205954617344529,0.39773244874041036
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.03846373664056695,0.04977996227924787,0.017260101731725437,0.44873699851411586,9.014410175661865,1.0,0.01534537837263909,1.7237145158654075,0.9246312820222135,0.24315619967793878,0.41985752814877214,0.39773244874041036
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.02028919243298851,0.05412356403954964,0.009887409270160599,0.48732394366197185,9.003914511355354,1.0,0.008789285864202998,1.844978762450329,0.9073465233955339,0.15323294951284325,0.4579883409216629,0.33500304891651916
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.05412356403954964,0.02028919243298851,0.009887409270160599,0.1826821541710665,9.003914511355354,1.0,0.008789285864202998,1.1986900965968472,0.9398026648970538,0.15323294951284325,0.16575601747352414,0.33500304891651916
